scenario_id,run_id,timestamp_local,recommended_ac_units_on,recommended_ac_setpoint_c,recommended_fan_units_on,grid_energy_kwh,solar_energy_used_kwh,battery_charge_kwh,battery_discharge_kwh,battery_soc_kwh,cooling_energy_kwh,estimated_indoor_temp_c,comfort_status,interval_cost_pkr,interval_emissions_kgco2e,reason_code,explanation,constraint_violation_count,constraint_violation_details
PUB-A,coolshift-v1,2026-05-02T04:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.55,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-02T04:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.64,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-02T04:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.75,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T05:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.85,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T05:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.04,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T05:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.12,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T05:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.16,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T06:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.26,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T06:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.48,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T06:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.87,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T06:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.17,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T07:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.12,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T07:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.35,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T07:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.49,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T07:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.77,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T08:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.03,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T08:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.31,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T08:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.55,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T08:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.83,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T09:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.71,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T09:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.64,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T09:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.78,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T09:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.03,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T10:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.27,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T10:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.53,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T10:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.63,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T10:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.93,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T11:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.14,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T11:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.31,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T11:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.49,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T11:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.61,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T12:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.85,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T12:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.05,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T12:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.25,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T12:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.35,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T13:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.43,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T13:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.45,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T13:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.6,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T13:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.61,WARM,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T14:00:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.93,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T14:15:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.66,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T14:30:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.32,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T14:45:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.11,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T15:00:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.07,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T15:15:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,29.03,WARM,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T15:30:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.81,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T15:45:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.66,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T16:00:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.56,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T16:15:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.4,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T16:30:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.25,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T16:45:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,28.13,COMFORT_OK,19.425,0.21275,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T17:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.18,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T17:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.77,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T17:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.01,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T17:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,30.09,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T18:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.96,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T18:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,29.86,WARM,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T18:30:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.75,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T18:45:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.64,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T19:00:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.55,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T19:15:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.42,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T19:30:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.15,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T19:45:00,0,,2,0.0,0.0,0.0,0.0,0.0,0.0375,29.01,INFEASIBLE,0.0,0.0,GRID_OUTAGE,Grid is unavailable; plan relies on solar/battery and reports any infeasible load.,1,Unserved load during outage
PUB-A,coolshift-v1,2026-05-02T20:00:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,27.87,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T20:15:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,27.06,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T20:30:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,26.48,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T20:45:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,26.08,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T21:00:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,25.71,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T21:15:00,1,27.0,2,0.4625,0.0,0.0,0.0,0.0,0.375,25.34,COMFORT_OK,26.825,0.23588,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T21:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.88,COMFORT_OK,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T21:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.16,COMFORT_OK,7.25,0.06375,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T22:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.25,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T22:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.35,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T22:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.17,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T22:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.07,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T23:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.65,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T23:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.45,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T23:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.1,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-02T23:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.87,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T00:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.93,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T00:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.91,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T00:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.05,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T00:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.02,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T01:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.03,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T01:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.94,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T01:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.92,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T01:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.85,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T02:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.83,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T02:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.82,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T02:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.8,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T02:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.74,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T03:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.71,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T03:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.68,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T03:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.7,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T03:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.66,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T04:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.73,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T04:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.69,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T04:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.72,COMFORT_OK,5.25,0.0575,BASELINE_OPTIMIZED,Starts from the organizer baseline and removes avoidable energy use.,0,
PUB-A,coolshift-v1,2026-05-03T04:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,24.97,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T05:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.01,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T05:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.13,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T05:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.32,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T05:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.48,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T06:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.6,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T06:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,25.84,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T06:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.05,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T06:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.38,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T07:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.38,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T07:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.51,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T07:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,26.72,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T07:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.01,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T08:00:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.29,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T08:15:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.47,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T08:30:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,27.73,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
PUB-A,coolshift-v1,2026-05-03T08:45:00,0,,2,0.125,0.0,0.0,0.0,0.0,0.0375,28.09,COMFORT_OK,5.25,0.0575,COMFORT_REQUIRED,Occupied hot interval; fans and baseline cooling protect comfort.,0,
